date,authordisplayname,textdisplay,likecount,clean_textdisplay,label,confidence,status,Column 1,Column 2,Column 3,Column 4
2024-12-02 09:06:28+00:00,@Riko-uk3im,"skrg tiap bulan abis buat bayar listrik mobil cuma 280 ribu, perpanjang stnk cuma 450 ribu...setahun 3,8 juta abis nya<br><br>sebelumnya gw isi pertamax rata2  2,5 juta sebulan, perpanjang stnk 28 juta, setahun gw keluar duit 58 juta setahun....<br><br>bedanya 54 juta....kali 5 tahun jd 216 juta.....<br><br>setelah 5 tahun bodo amat gw beli aja batre baru....blom lagi urusan ganjil genap, priceless....ini bengkel nya lg terancam yaaa???",0,skrg tiap bulan abis buat bayar listrik mobil cuma ribu perpanjang surat tanda nomor kendaraan cuma ribusetahun juta abis nyabrbrsebelumnya gw isi pertamax rata juta sebulan perpanjang surat tanda nomor kendaraan juta setahun gw keluar duit juta setahunbrbrbedanya jutakali tahun jd jutabrbrsetelah tahun bodo amat gw beli aja baterai barublom lagi urusan ganjil genap pricelessini bengkel nya lg terancam yaa,Positif,0.86,ok,,,,
2024-12-01 07:24:40+00:00,@CYS57,Tetap mobil EV lbh work it. Lbh murah tanpa perlu perawatan,0,tetap mobil electric vehicle lbh work it lbh murah tanpa perlu perawatan,Positif,0.96,ok,,,,
2024-12-01 04:14:12+00:00,@aji4087,"Kaya henpon aja,, makin ke sini makin kompetitif harganya. Dan teknologi bakal cepet berkembang, dan yang ada cepet ketinggalan zaman",0,kaya henpon aja makin ke sini makin kompetitif harganya dan teknologi bakal cepet berkembang dan yang ada cepet ketinggalan zaman,Positif,0.84,ok,,,,
2024-11-30 02:43:42+00:00,@paulmartin8299,"Beli mobil listrik itu bukan seperti mobil konvensional. Orang beli mobil listrik karena mau hemat biaya operasional dan service berjangka. Aki kering dan aki konvensional, banyak yg ga complain kan kalau beli aki kering diganti ketika sudah soak. Mindsetnya kalau mobil listrik itu orang maunya hemat dan nyaman untuk jangka panjang. Coba saja hitung penghematan dari biaya bahan bakar saja sudah berapa. <br><br>Channel bengkel mobil biasanya bias terhadap mobil listrik karena mereka tidak / belum kuasai teknik reparasi mobil listrik. Coba sudah bisa, narasi video ini pasti beda.",0,beli mobil listrik itu bukan seperti mobil konvensional orang beli mobil listrik karena mau hemat biaya operasional dan service berjangka aki mobil kering dan aki mobil konvensional banyak yg ga complain kan kalau beli aki mobil kering diganti ketika sudah soak mindsetnya kalau mobil listrik itu orang maunya hemat dan nyaman untuk jangka panjang coba saja hitung penghematan dari biaya bahan bakar saja sudah berapa brbrchannel bengkel mobil biasanya bias terhadap mobil listrik karena mereka tidak belum kuasai teknik reparasi mobil listrik coba sudah bisa narasi video ini pasti beda,Positif,0.88,ok,,,,
2024-11-25 21:46:56+00:00,@robertkusuma528,"Pakai EV selama minimal 10 tahun, maka dihitung pasti untung, kalau yg bosenan jangan beli ev",0,pakai electric vehicle selama minimal tahun maka dihitung pasti untung kalau yg bosenan jangan beli electric vehicle,Positif,0.86,ok,,,,
2024-11-25 15:26:22+00:00,@hilmysetiawan2216,"Menurut sya yg komentar jelek dsini yg susah dibuka wawasanny. <br><br>Sya baru akn bli EV mungkin 7 - 10 taun mndatang. <br><br>Pokony smpe tknologi batreny ringkas, tangguh, gak makan tempat &amp",,"menurut sya yg komentar jelek dsini yg susah dibuka wawasanny. sya baru akn bli electric vehicle mungkin 7 - 10 taun mndatang. pokony smpe tknologi batrenya ringkas, tangguh, gak makan tempat ",Positif,0.88,ok,,,,
2024-11-24 05:55:53+00:00,@dedemuhaddits,"Sama kayak istri saya, negatif soal EV, pas liat modelnya bagus, garansi batre lama, mmmmmurrraaah no bensin pajak low no gage, jos lahðŸ˜Š",0,sama kayak istri saya negatif soal electric vehicle pas liat modelnya bagus garansi baterai lama mmurraah no bensin pajak low no ganjil genap jos lah,Positif,0.93,ok,,,,
2024-11-23 02:48:05+00:00,@dedewibowo5354,Gw bakal beli mobil EV....5 thn lg....teknologi dah ok dan hrg pasti dah murah...mobil bensin lama2 pasti hilang ...ky  transmisi manual...skrg sdh jarang org mau pake,0,gw bakal beli mobil electric vehicle thn lgteknologi dah ok dan hrg pasti dah murahmobil bensin lama pasti hilang ky transmisi manualskrg sdh jarang org mau pake,Positif,0.93,ok,,,,
2024-11-22 22:13:21+00:00,@Nattayoga,"Semua akan EV pada waktunya yakin deh, kek dulu waktu motor matic masuk indonesia bicaranya loyo lah boros lah tapi sekarang nyaris motor matic semua atau saat kita dulu pakai BB ada android dikucilkan karena ga bisa BBM tapi sekarang juga rata-rata pakai android ,emg kalau belum punya kita orientasinya pasti condong ke negatif Thinking, Bukti simpelnya akan EV pada waktunya semua perusahaan otomotif lagi mulai transisi pelan-pelan dengan proyek masing-masing kalau ga ngikut EV juga resikonya jelas perusahaan bakal bangrut bertahap.<br><br>Lihatlah negara-negara maju sekarang mulai peralihan dan indonesia selalu condong mengikuti trend ,makanya dari pemerintahpun ikut transisi dengan kebijakan-kebijakan per EV an, dan menurutku dengan dorongan ini semua akan EV pada waktunya cuman emg butuh waktu mungkin 10-20 tahun lagi, jadi bantah EV jelek atau EV ga aman juga percuma toh pemerintah nyatanya memang menganak emaskan EV terlepas masalah politik atau apa jelas ending nya cuman ke 1 arah biar pakai EV semua, cuman saya sendiri untuk sekarang masih pakai mobil bensin karena memang belum kepikiran ganti mobil dan ga ada duitnya juga wkwkwkwkwk.",0,semua akan electric vehicle pada waktunya yakin deh kek dulu waktu motor matic masuk indonesia bicaranya loyo lah boros lah tapi sekarang nyaris motor matic semua atau saat kita dulu pakai bb ada android dikucilkan karena ga bisa bahan bakar minyak tapi sekarang juga ratarata pakai android emg kalau belum punya kita orientasinya pasti condong ke negatif thinking bukti simpelnya akan electric vehicle pada waktunya semua perusahaan otomotif lagi mulai transisi pelanpelan dengan proyek masingmasing kalau ga ngikut electric vehicle juga resikonya jelas perusahaan bakal bangrut bertahapbrbrlihatlah negaranegara maju sekarang mulai peralihan dan indonesia selalu condong mengikuti trend makanya dari pemerintahpun ikut transisi dengan kebijakankebijakan per electric vehicle an dan menurutku dengan dorongan ini semua akan electric vehicle pada waktunya cuman emg butuh waktu mungkin tahun lagi jadi bantah electric vehicle jelek atau electric vehicle ga aman juga percuma toh pemerintah nyatanya memang menganak emaskan electric vehicle terlepas masalah politik atau apa jelas ending nya cuman ke arah biar pakai electric vehicle semua cuman saya sendiri untuk sekarang masih pakai mobil bensin karena memang belum kepikiran ganti mobil dan ga ada duitnya juga wkwkwkwkwk,Positif,0.95,ok,,,,
2024-11-22 16:26:03+00:00,@NusantaraCorp,"Sya sih gpp ya, konvensional mobil pertama, kedua skrg pakai mobil ev. Enak tau mobil ev irit aja gitu, isi ulang ya tinggal colok, mslah baterai itu kan ga mesti ganti seluruhnya bisa per part yg rusak saja. <br>Klo mslah meledak, itu lah gunanya asuransi mobil yg melingkupi seluruhnya.<br>Ev irit, mudah pakai, minim perwatan. <br>Anda kelihatan sperti mnjelekan ev, dri tdi bilang teman sya, terus bandingin di tesla, tesla menarik produk untuk mslah autonomosnya. Soal penurunan harga, semua itu kembali pada aspek aspek tertentu. Hp juga gitu kan penurunan harganya, konvensional jg bakal berdampak kedepannya. Jdi bijak aja deh mmilah dan memilih",0,sya sih gpp ya konvensional mobil pertama kedua skrg pakai mobil electric vehicle enak tau mobil electric vehicle hemat aja gitu isi ulang ya tinggal mengisi daya mslah baterai itu kan ga mesti ganti seluruhnya bisa per part yg rusak saja brklo mslah meledak itu lah gunanya asuransi mobil yg melingkupi seluruhnyabrev hemat mudah pakai minim perwatan branda kelihatan sperti mnjelekan electric vehicle dri tdi bilang teman sya terus bandingin di tesla tesla menarik produk untuk mslah autonomosnya soal penurunan harga semua itu kembali pada aspek aspek tertentu hp juga gitu kan penurunan harganya konvensional jg bakal berdampak kedepannya jdi bijak aja deh mmilah dan memilih,Positif,0.91,ok,,,,
2024-11-22 01:54:18+00:00,@liefukpau5928,"Suka tidak suka, mau tidak mau, cepat atau lambat semua akan EV pd wkt nya, semakin ke depan kapasitas dan kwalitas batrei akan semakin canggih dan akan semakin murah serta jarak tempuh nya akan semakin jauh, teknologi fast charger batrei semakin hari akan semakin cepat jangka wkt pengecasan, kl nanti hampir di setiap kota terutama di setiap SPBU akan ada SPKLU, udah dehâ€¦tamat utk mobil fosil dinosaurus",0,suka tidak suka mau tidak mau cepat atau lambat semua akan electric vehicle pd wkt nya semakin ke depan kapasitas dan kwalitas baterai akan semakin canggih dan akan semakin murah serta jarak tempuh nya akan semakin jauh teknologi fast charger baterai semakin hari akan semakin cepat jangka wkt charging kl nanti hampir di setiap kota terutama di setiap spbu akan ada stasiun pengisian kendaraan listrik umum udah dehtamat utk mobil fosil dinosaurus,Positif,0.97,ok,,,,
2024-11-22 00:04:48+00:00,@susantoario,Mobil listrik jauh lebih efisien dan zero emission.  <br>Buat admin kalo bikin content yang obyektif doong,0,mobil listrik jauh lebih efisien dan zero emisi brbuat admin kalo bikin content yang obyektif doong,Positif,0.93,ok,,,,
2024-11-21 23:38:55+00:00,@darmawan88,"Membuat mobil listrik ini jauh lebih mudah dari mobil engine atau konventional, di China sendiri skg ada puluhan atau sampai ratusan brand utk mobil listrik, jadi mmg akan byk brand2 baru yg bersaing, jadi harga baru nya kemungkinan akan turun",1,membuat mobil listrik ini jauh lebih mudah dari mobil mesin atau konventional di china sendiri skg ada puluhan atau sampai ratusan brand utk mobil listrik jadi mmg akan byk brand baru yg bersaing jadi harga baru nya kemungkinan akan turun,Positif,0.91,ok,,,,
2024-11-30 16:21:51+00:00,@adimasguntur,Ev anti banjir. Aman. Udah di tes di ioniq kerendem,0,electric vehicle anti banjir aman udah di tes di hyundai ioniq kerendem,Positif,0.86,ok,,,,
2024-11-19 12:10:52+00:00,@pin73cr75,"Buat dalam kota, EV terbaik, gw uda pake 4thn dari kona sampe sekarang ganti ioniq5â€¦ males rasanya mau balik ke bensin kalau buat dalam kota",4,buat dalam kota electric vehicle terbaik gw uda pake thn dari kona sampe sekarang ganti hyundai ioniq males rasanya mau balik ke bensin kalau buat dalam kota,Positif,0.97,ok,,,,
2025-03-20 09:17:37+00:00,@pin73cr75,"@ kona dipake ibu saya buat harian sampe skrg, katanya hemat bensin perminggu 300rban, dulu hrvnya tiap minggu isi 400-450rb",0,kona dipake ibu saya buat harian sampe skrg katanya hemat bensin perminggu rban dulu hrvnya tiap minggu isi rb,Positif,0.91,ok,,,,
2025-03-20 10:20:47+00:00,@pin73cr75,"@ophinpb ga di jual, di pake ibu saya, ktanya enak mobilnya buat harian dalam kota",0,ga di jual di pake ibu saya ktanya enak mobilnya buat harian dalam kota,Positif,0.88,ok,,,,
2024-11-23 07:06:13+00:00,@jasonwats3035,hybrid untuk indonesia adalah paling reasonable kataku,0,mobil hybrid untuk indonesia adalah paling reasonable kataku,Positif,0.93,ok,,,,
2024-11-23 03:05:39+00:00,@mongmongi226,"Stuju. Klo ktakutan hrga jual lagi, batrenya dkk mah aneh. Klo ngmgin safety batre masih di trima lah. Alih2 ketakutan hrsnya mulai cri akal buat service bengkel. Misal pasang dashcam(krn ga smua bengkel ada, dan masi byk bgt pasarnya)ato apa kek...<br>In the end hrs ikut arus sih. Jgn kayak nokia. ðŸ¤”",6,stuju klo ktakutan hrga jual lagi baterai dkk mah aneh klo ngmgin keamanan baterai masih di trima lah alih ketakutan hrsnya mulai cri akal buat service bengkel misal pasang dashcamkrn ga smua bengkel ada dan masi byk bgt pasarnyaato apa kekbrin the end hrs ikut arus sih jgn kayak nokia,Positif,0.74,"sudah_review
positif",,,,
2024-11-18 08:52:49+00:00,@antonius8260,"Kalau kita berpikir sempit dengan harga jual kembali, memang EV kalah. Coba di hitung dari seluruh biaya yang dikeluarkan, mulai BBM, servis, spare part. Hasil akhirnya pasti masih menang EV. Inilah kampanye sektorÂ² yang bakal kena dirupsi.",0,kalau kita berpikir sempit dengan harga jual kembali memang electric vehicle kalah coba di hitung dari seluruh biaya yang dikeluarkan mulai bahan bakar minyak servis suku cadang hasil akhirnya pasti masih menang electric vehicle inilah kampanye sektor yang bakal kena dirupsi,Positif,0.86,ok,,,,
2024-11-18 04:10:22+00:00,@Radityomp1,"Beli EV zaman sekarang, persis kek zaman2 smartphone touchscreen android generasi2 awal.<br><br>Dulu inget banget, bapak beli samsung galaxy grand 4 juta. Sekarang dengan 4 juta bisa dapet yang jauh lebih canggih &amp",,"beli electric vehicle zaman sekarang, persis kek zaman2 smartphone layar sentuh android generasi2 awal.dulu inget banget, bapak beli samsung galaxy grand 4 juta. sekarang dengan 4 juta bisa dapet yang jauh lebih canggih ",Positif,0.86,ok,,,,
2024-11-18 02:32:27+00:00,@ariefkurnia-j3l,"Yang bikin konten punya bengkel mobil konvensional. skrg mobil pd listrik pasti jd ga laku nanti klo orang2 pd pake mobil EV, wkwkwk... klo gw itung2 lebih murah pake EV, klo pun mau jual harga jatuh jg ga masalah sebanding lah sama bensin loe klo coba bandingin bisa beli mobil EV yg baru, wkwkwk. kasian kaum mendang mending mendingan ke GOA aja sanah klo ga mau kemajuan jaman",0,yang bikin konten punya bengkel mobil konvensional skrg mobil pd listrik pasti jd ga laku nanti klo orang pd pake mobil electric vehicle wkwkwk klo gw itung lebih murah pake electric vehicle klo pun mau jual harga jatuh jg ga masalah sebanding lah sama bensin loe klo coba bandingin bisa beli mobil electric vehicle yg baru wkwkwk kasian kaum mendang mending mendingan ke goa aja sanah klo ga mau kemajuan jaman,Positif,0.93,ok,,,,
2024-11-17 22:59:13+00:00,@putranto79,"Mobil listrik dgn teknologinya dibeli bukan untuk kaum mendang mending, tapi dibeli untuk kemudahan, keamanan &amp",,"mobil listrik dgn teknologinya dibeli bukan untuk kaum mendang mending, tapi dibeli untuk kemudahan, keamanan",Positif,0.93,ok,,,,
2024-11-17 12:31:07+00:00,@wentjen,Aku beli ev BYD Seal dan skg udah ga mau balik ke konvensional lg. Jangan percaya,0,aku beli electric vehicle byd byd seal dan skg udah ga mau balik ke konvensional lg jangan percaya,Positif,0.96,ok,,,,
2024-11-16 23:32:26+00:00,@4bskr,"beli mobil untuk long range, dijual lagi (*mindset BENGKEL) = bensin/hybrid<br>beli mobil untuk lingkungan lebih baik, irit bensin, maintenance, murah pajak = EV<br><br>EV lebih baik dari pada Bensin/Hybrid, fakta!",0,beli mobil untuk jarak jauh dijual lagi mindset bengkel bensinhybridbrbeli mobil untuk lingkungan lebih baik hemat bensin maintenance murah pajak evbrbrev lebih baik dari pada bensinhybrid fakta,Positif,0.92,ok,,,,
2024-11-16 10:34:07+00:00,@altaism,"Kalo punya dananya, gw mau beli EV car, karena udah ngerasain iritnya pake selama hampir setahun punya kantor. Biaya service murah, bahan bakar murah ini yg penting.",0,kalo punya dananya gw mau beli electric vehicle car karena udah ngerasain iritnya pake selama hampir setahun punya kantor biaya service murah bahan bakar murah ini yg penting,Positif,0.97,ok,,,,
2024-11-16 04:54:37+00:00,@IKANHIASGANTENG,"ya kan dulumobil mobilan kek air ev <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>, beda dong sama byd yang jauh lebih baik",0,ya kan dulumobil mobilan kek air electric vehicle a hrefuckszuwhgymbdvujgksifylzfolmakanydqaga beda dong sama byd yang jauh lebih baik,Positif,0.86,ok,,,,
2024-11-15 15:35:38+00:00,@luckynObb,"saya salah satu penikmat mobil listrik gara2 tiap hari buat antar jemput anak sekolah dan les. tiap hari sekitar 50km. pas pakek mobil bensin boncos ðŸ˜‚, tapi perlu di garis bawahi mobil ev mobil ke 2. ðŸ¤­",0,saya salah satu penikmat mobil listrik gara tiap hari buat antar jemput anak sekolah dan les tiap hari sekitar km pas pakek mobil bensin rugi tapi perlu di garis bawahi mobil electric vehicle mobil ke,Positif,0.86,ok,,,,
2024-11-13 04:07:03+00:00,@sudarmanyonidarma,Mmgnya beli mobil ICE/berBBM tdk anjok harganya? Apa lg kalau EV sdh jd trend masa depan.,11,mmgnya beli mobil iceberbbm tdk anjok harganya apa lg kalau electric vehicle sdh jd trend masa depan,Positif,0.84,ok,,,,
2024-12-11 23:42:11+00:00,@Ynot578,"Bener..saya akan beli EV di masa depan. Dimana harga baterai nya tinggal 20% dari harga mobil, tempt pengisian baterai nya sudah dimana2 dan ngecharge full baterai hanya 5 menit ðŸ‘",1,benersaya akan beli electric vehicle di masa depan dimana harga baterai nya tinggal dari harga mobil tempt pengisian baterai nya sudah dimana dan charging full baterai hanya menit,Positif,0.93,ok,,,,
2024-12-14 06:29:38+00:00,@HendraAguswidjaja,Berarti saatnya beli mobil listrik yah udah murah.... Makasih infonya. Lumayan bisa pake antar jkt Bali...ðŸ™‚,0,berarti saatnya beli mobil listrik yah udah murah makasih infonya lumayan bisa pake antar jkt bali,Positif,0.97,ok,,,,
2024-11-11 03:03:47+00:00,@petanicipanas4212,"Ini adalah resiko yg harus dihadapi setiap terjadi disrupsi. Dalam jangka panjang, issue ini akan tenggelam sendiri karena harga kendaraan EV akan turun significans dan orang aware running cost punya EV akan sangat rendah",0,ini adalah resiko yg harus dihadapi setiap terjadi disrupsi dalam jangka panjang issue ini akan tenggelam sendiri karena harga kendaraan electric vehicle akan turun significans dan orang aware biaya operasional punya electric vehicle akan sangat rendah,Positif,0.88,ok,,,,
2024-11-11 03:03:27+00:00,@petanicipanas4212,"Ini adalah resiko yg harus dihadapi setiap terjadi disrupsi. Dalam jangka panjang, issue ini akan tenggelam sendiri karena harga kendaraan EV akan turun significans dan orang aware running cost punya EV akan sangat rendah",0,ini adalah resiko yg harus dihadapi setiap terjadi disrupsi dalam jangka panjang issue ini akan tenggelam sendiri karena harga kendaraan electric vehicle akan turun significans dan orang aware biaya operasional punya electric vehicle akan sangat rendah,Positif,0.88,ok,,,,
2024-11-08 06:37:54+00:00,@Litoxexoxexo,Beli air ev 300jt skarang beli baru dibawah 200jt jg ada ðŸ˜‚ tp memang ev dl lom Banyak pesaing,0,beli air electric vehicle jt skarang beli baru dibawah jt jg ada tp memang electric vehicle dl lom banyak pesaing,Positif,0.74,"sudah_review
positif",,,,
